UP3,ULP,Jenis Asset,Nama Asset JTM,Penyulang,Konstruksi (e.g. TM1),Material Conductor,Kapasitas / Panjang,Alamat / Lokasi,Latitude,Longitude
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_333,SIWALAN PANJI,TM11,A3CS,0,0,-7.444282,112.750416
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_663,SIWALAN PANJI,TM1,A3CS,0,0,-7.457773034,112.743259
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_371,SIWALAN PANJI,GTT2,A3CS,0,0,-7.444653,112.756404
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_512,SIWALAN PANJI,TM1,A3CS,0,0,-7.44765,112.73954
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_705,SIWALAN PANJI,TM1,A3CS,0,0,-7.446356965,112.750912
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_288,SIWALAN PANJI,PMS,A3CS,0,0,-7.44641,112.73343
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_278,SIWALAN PANJI,TMMVTIC,A3CS,0,0,-7.43241,112.73419
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_363,SIWALAN PANJI,TM1,A3CS,0,0,-7.443822,112.754406
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_722,SIWALAN PANJI,TM1,A3CS,0,0,-7.445864026,112.752098
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_566,SIWALAN PANJI,TM5,A3CS,0,0,-7.4392,112.7351
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_314,SIWALAN PANJI,TM1,A3CS,0,0,-7.4471276,112.75273
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_338,SIWALAN PANJI,GTT2,A3CS,0,0,-7.445983,112.754576
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_687,SIWALAN PANJI,GTT2,A3CS,0,0,-7.458842983,112.742053
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_276,SIWALAN PANJI,TM1,A3CS,0,0,-7.45931,112.7427
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_96,SIWALAN PANJI,GTT2,A3CS,0,0,-7.43145,112.73596
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_656,SIWALAN PANJI,TM1,A3CS,0,0,-7.458583983,112.740986
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_570,SIWALAN PANJI,TM1,A3CS,0,0,-7.44081,112.73517
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_585,SIWALAN PANJI,TM1,A3CS,0,0,-7.44685,112.73671
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_88,SIWALAN PANJI,TM1,A3CS,0,0,-7.42602,112.73787
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_575,SIWALAN PANJI,TM8,A3CS,0,0,-7.44282,112.73563
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_91,SIWALAN PANJI,PMS,A3CS,0,0,-7.42443,112.73817
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_52,SIWALAN PANJI,TM1,A3CS,0,0,-7.4334,112.73621
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_507,SIWALAN PANJI,TM1,A3CS,0,0,-7.4479,112.7379
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_559,SIWALAN PANJI,TM1,A3CS,0,0,-7.4367,112.7352
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_272,SIWALAN PANJI,PMS,A3CS,0,0,-7.42127,112.73866
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_372,SIWALAN PANJI,GTT2,A3CS,0,0,-7.444877,112.736153
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_19,SIWALAN PANJI,TM1,A3CS,0,0,-7.43446,112.73668
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_161,SIWALAN PANJI,PMS,A3CS,0,0,-7.42384,112.73833
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_366,SIWALAN PANJI,TM1,A3CS,0,0,-7.443946,112.754656
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_642,SIWALAN PANJI,GTT2,A3CS,0,0,-7.456221962,112.739832
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_738,SIWALAN PANJI,TM8,A3CS,0,0,-7.45683,112.73686
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_312,SIWALAN PANJI,GTT2,A3CS,0,0,-7.446976,112.75236
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_209,SIWALAN PANJI,TM10,A3CS,0,0,-7.41929,112.74068
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_529,SIWALAN PANJI,TM1,A3CS,0,0,-7.45774,112.73877
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_364,SIWALAN PANJI,TM1,A3CS,0,0,-7.444148,112.755142
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_683,SIWALAN PANJI,TM1,A3CS,0,0,-7.454984039,112.747215
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_552,SIWALAN PANJI,TM10,A3CS,0,0,-7.44691,112.7345
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_519,SIWALAN PANJI,TM1,A3CS,0,0,-7.44705,112.74053
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_491,SIWALAN PANJI,TM5,A3CS,0,0,-7.44518,112.74327
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_11,SIWALAN PANJI,GTT2,A3CS,0,0,-7.43093,112.73416
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_465,SIWALAN PANJI,TM1,A3CS,0,0,-7.42679,112.7337
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_7,SIWALAN PANJI,TM1,A3CS,0,0,-7.42892,112.73474
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_737,SIWALAN PANJI,TM8,A3CS,0,0,-7.45603,112.7371
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_636,SIWALAN PANJI,TM1,A3CS,0,0,-7.455726005,112.739068
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_5,SIWALAN PANJI,TM1,A3CS,0,0,-7.42826,112.73487
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_331,SIWALAN PANJI,TM1,A3CS,0,0,-7.444528,112.751141
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_662,SIWALAN PANJI,TM1,A3CS,0,0,-7.458052989,112.743021
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_583,SIWALAN PANJI,TM1,A3CS,0,0,-7.4462,112.7365
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_159,SIWALAN PANJI,TM1,A3CS,0,0,-7.42248,112.73855
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_590,SIWALAN PANJI,TM1,A3CS,0,0,-7.44882,112.73764
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_701,SIWALAN PANJI,TM1,A3CS,0,0,-7.445706027,112.749322
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_700,SIWALAN PANJI,GTT2,A3CS,0,0,-7.460028017,112.74097
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_84,SIWALAN PANJI,TM1,A3CS,0,0,-7.42762,112.73755
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_68,SIWALAN PANJI,TM2,A3CS,0,0,-7.43149,112.73984
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_698,SIWALAN PANJI,TM1,A3CS,0,0,-7.460030029,112.741102
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_610,SIWALAN PANJI,TM1,A3CS,0,0,-7.45903,112.73644
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_535,SIWALAN PANJI,TM8,A3CS,0,0,-7.45729,112.74017
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_58,SIWALAN PANJI,TM1,A3CS,0,0,-7.43125,112.73686
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_736,SIWALAN PANJI,TM5,A3CS,0,0,-7.45191,112.73845
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_735,SIWALAN PANJI,GTT1,A3CS,0,0,-7.45103,112.73854
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_14,SIWALAN PANJI,TM11,A3CS,0,0,-7.43203,112.73409
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_526,SIWALAN PANJI,GTT2,A3CS,0,0,-7.45907,112.73856
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_466,SIWALAN PANJI,TM2,A3CS,0,0,-7.42713,112.734
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_290,SIWALAN PANJI,TM8,A3CS,0,0,-7.46013,112.74256
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_470,SIWALAN PANJI,TM8,A3CS,0,0,-7.44145,112.73538
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_721,SIWALAN PANJI,TM1,A3CS,0,0,-7.446009032,112.752439
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_460,SIWALAN PANJI,TM5,A3CS,0,0,-7.42612,112.73229
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_61,SIWALAN PANJI,TM1,A3CS,0,0,-7.43083,112.73733
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_571,SIWALAN PANJI,TM8,A3CS,0,0,-7.44128,112.73528
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_580,SIWALAN PANJI,TM1,A3CS,0,0,-7.445,112.73613
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_50,SIWALAN PANJI,TM1,A3CS,0,0,-7.43772,112.73514
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_689,SIWALAN PANJI,TM11,A3CS,0,0,-7.458920013,112.742561
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_435,SIWALAN PANJI,TM1,A3CS,0,0,-7.447399428,112.737327
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_83,SIWALAN PANJI,TM1,A3CS,0,0,-7.42813,112.73744
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_353,SIWALAN PANJI,TM4,A3CS,0,0,-7.443074,112.75223
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_269,SIWALAN PANJI,TM8,A3CS,0,0,-7.42221,112.73854
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_536,SIWALAN PANJI,TM11,A3CS,0,0,-7.4575,112.7408
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_474,SIWALAN PANJI,TM2,A3CS,0,0,-7.4433,112.73657
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_180,SIWALAN PANJI,TM8,A3CS,0,0,-7.42076,112.74006
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_354,SIWALAN PANJI,TM8,A3CS,0,0,-7.443848,112.752421
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_495,SIWALAN PANJI,TM1,A3CS,0,0,-7.44499,112.74508
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_55,SIWALAN PANJI,PMS,A3CS,0,0,-7.43213,112.73668
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_579,SIWALAN PANJI,TM1,A3CS,0,0,-7.44454,112.73606
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_195,SIWALAN PANJI,GTT2,A3CS,0,0,-7.42165,112.74077
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_668,SIWALAN PANJI,TM1,A3CS,0,0,-7.457540017,112.745262
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_266,SIWALAN PANJI,TM10,A3CS,0,0,-7.43408,112.73566
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_374,SIWALAN PANJI,TM11,A3CS,0,0,-7.423397729,112.7209544
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_223,SIWALAN PANJI,TM10,A3CS,0,0,-7.41762,112.74163
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_24,SIWALAN PANJI,TM8,A3CS,0,0,-7.43536,112.7378
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_72,SIWALAN PANJI,GTT2,A3CS,0,0,-7.43235,112.74095
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_228,SIWALAN PANJI,TM4,A3CS,0,0,-7.41729,112.74245
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_399,SIWALAN PANJI,TM1,A3CS,0,0,-7.437833632,112.7393392
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_294,SIWALAN PANJI,TM11,A3CS,0,0,-7.45758,112.7446
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_184,SIWALAN PANJI,TM8,A3CS,0,0,-7.4215,112.73993
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_274,SIWALAN PANJI,TM5,A3CS,0,0,-7.45876,112.74277
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_641,SIWALAN PANJI,TM10,A3CS,0,0,-7.456207965,112.739692
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_39,SIWALAN PANJI,TM8,A3CS,0,0,-7.43716,112.74005
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_397,SIWALAN PANJI,GTT2,A3CS,0,0,-7.437512903,112.7385765
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_218,SIWALAN PANJI,TM8,A3CS,0,0,-7.41904,112.74109
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_403,SIWALAN PANJI,GTT2,A3CS,0,0,-7.438113926,112.7400654
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_190,SIWALAN PANJI,GTT2,A3CS,0,0,-7.42259,112.7397
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_410,SIWALAN PANJI,TM1,A3CS,0,0,-7.438540798,112.7411866
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_304,SIWALAN PANJI,TM10,A3CS,0,0,-7.45473,112.74558
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_40,SIWALAN PANJI,GTT2,A3CS,0,0,-7.43733,112.74012
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_203,SIWALAN PANJI,GTT2,A3CS,0,0,-7.42059,112.74021
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_426,SIWALAN PANJI,TM1,A3CS,0,0,-7.442904,112.752014
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_196,SIWALAN PANJI,TM1,A3CS,0,0,-7.42205,112.74071
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_263,SIWALAN PANJI,TM1,A3CS,0,0,-7.43346,112.735
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_265,SIWALAN PANJI,TM2,A3CS,0,0,-7.43371,112.73564
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_383,SIWALAN PANJI,TM8,A3CS,0,0,-7.437040792,112.739657
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_390,SIWALAN PANJI,TM1,A3CS,0,0,-7.437446882,112.7406862
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_29,SIWALAN PANJI,TM8,A3CS,0,0,-7.43609,112.73748
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_537,SIWALAN PANJI,TM1,A3CS,0,0,-7.45799,112.74071
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_667,SIWALAN PANJI,TM1,A3CS,0,0,-7.457463993,112.744836
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_386,SIWALAN PANJI,GTT2,A3CS,0,0,-7.437232263,112.7400189
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_675,SIWALAN PANJI,TM11,A3CS,0,0,-7.455694992,112.746129
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_417,SIWALAN PANJI,TM2,A3CS,0,0,-7.446334,112.750152
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_431,SIWALAN PANJI,TM1,A3CS,0,0,-7.446568,112.753682
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_28,SIWALAN PANJI,TM1,A3CS,0,0,-7.4357,112.73761
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_221,SIWALAN PANJI,TM1,A3CS,0,0,-7.41846,112.74131
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_336,SIWALAN PANJI,TM1,A3CS,0,0,-7.444744,112.751896
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_291,SIWALAN PANJI,TM11,A3CS,0,0,-7.46028,112.74254
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_415,SIWALAN PANJI,GTT2T,A3CS,0,0,-7.446646,112.754162
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_405,SIWALAN PANJI,GTT2,A3CS,0,0,-7.438153821,112.7403095
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_682,SIWALAN PANJI,GTT2,A3CS,0,0,-7.454913966,112.747472
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_392,SIWALAN PANJI,TM1,A3CS,0,0,-7.437693354,112.741331
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_680,SIWALAN PANJI,TM1,A3CS,0,0,-7.455460969,112.747415
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_227,SIWALAN PANJI,GTT2,A3CS,0,0,-7.41726,112.74225
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_172,SIWALAN PANJI,TM1,A3CS,0,0,-7.42102,112.73912
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_381,SIWALAN PANJI,GTT2,A3CS,0,0,-7.436251515,112.7401032
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_23,SIWALAN PANJI,TM10,A3CS,0,0,-7.43512,112.73793
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_391,SIWALAN PANJI,GTT2,A3CS,0,0,-7.437545214,112.7409666
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_71,SIWALAN PANJI,TM5,A3CS,0,0,-7.43231,112.74089
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_409,SIWALAN PANJI,GTT2,A3CS,0,0,-7.438496914,112.741035
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_627,SIWALAN PANJI,TM8,A3CS,0,0,-7.45849,112.74061
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_201,SIWALAN PANJI,GTT2,A3CS,0,0,-7.42266,112.74059
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_428,SIWALAN PANJI,TM1,A3CS,0,0,-7.443003,112.752268
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_176,SIWALAN PANJI,TM1,A3CS,0,0,-7.41931,112.73966
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_189,SIWALAN PANJI,TM10,A3CS,0,0,-7.42238,112.73965
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_181,SIWALAN PANJI,TM8,A3CS,0,0,-7.42112,112.74001
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_394,SIWALAN PANJI,GTT2,A3CS,0,0,-7.43720406,112.7380057
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_299,SIWALAN PANJI,TM11,A3CS,0,0,-7.45572,112.74601
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_377,SIWALAN PANJI,TM1,A3CS,0,0,-7.435908196,112.7392734
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_310,SIWALAN PANJI,GTT2,A3CS,0,0,-7.45486,112.74711
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_679,SIWALAN PANJI,TM10,A3CS,0,0,-7.455876963,112.747339
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_671,SIWALAN PANJI,TM1,A3CS,0,0,-7.456907015,112.745838
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_202,SIWALAN PANJI,GTT2,A3CS,0,0,-7.42262,112.7406
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_421,SIWALAN PANJI,TM1,A3CS,0,0,-7.446626,112.751084
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_191,SIWALAN PANJI,TM1,A3CS,0,0,-7.42085,112.74051
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_170,SIWALAN PANJI,TM8,A3CS,0,0,-7.4205,112.7393
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_208,SIWALAN PANJI,GTT2,A3CS,0,0,-7.41931,112.74058
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_15,SIWALAN PANJI,TM10,A3CS,0,0,-7.43374,112.73568
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_205,SIWALAN PANJI,TM1,A3CS,0,0,-7.41994,112.74037
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_387,SIWALAN PANJI,TM1,A3CS,0,0,-7.437255948,112.7401915
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_20,SIWALAN PANJI,TM10,A3CS,0,0,-7.43456,112.73706
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_406,SIWALAN PANJI,GTT2,A3CS,0,0,-7.438199034,112.7403846
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_65,SIWALAN PANJI,TM2,A3CS,0,0,-7.43133,112.73889
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_324,SIWALAN PANJI,GTT2,A3CS,0,0,7.445128,112.752859
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_37,SIWALAN PANJI,GTT2,A3CS,0,0,-7.43685,112.73929
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_652,SIWALAN PANJI,TM1,A3CS,0,0,-7.458176035,112.740756
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_402,SIWALAN PANJI,TM1,A3CS,0,0,-7.438015519,112.7398334
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_66,SIWALAN PANJI,TM10,A3CS,0,0,-7.43122,112.73914
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_35,SIWALAN PANJI,GTT2,A3CS,0,0,-7.43663,112.73845
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_388,SIWALAN PANJI,GTT2,A3CS,0,0,-7.437337426,112.7404145
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_393,SIWALAN PANJI,GTT2,A3CS,0,0,-7.437753084,112.7414848
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_654,SIWALAN PANJI,TM1,A3CS,0,0,-7.4584,112.739803
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_517,SIWALAN PANJI,GTT2,A3CS,0,0,-7.44869,112.74003
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_179,SIWALAN PANJI,TM1,A3CS,0,0,-7.42065,112.73967
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_396,SIWALAN PANJI,GTT2,A3CS,0,0,-7.437432108,112.7383477
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_418,SIWALAN PANJI,TM10,A3CS,0,0,-7.446328,112.750301
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_185,SIWALAN PANJI,GTT2,A3CS,0,0,-7.42151,112.74001
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_192,SIWALAN PANJI,TM8,A3CS,0,0,-7.42096,112.74094
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_425,SIWALAN PANJI,TM1,A3CS,0,0,-7.44291,112.751824
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_186,SIWALAN PANJI,TM8,A3CS,0,0,-7.4218,112.73985
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_412,SIWALAN PANJI,GTT2T,A3CS,0,0,-7.442792,112.751768
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_300,SIWALAN PANJI,GTT2,A3CS,0,0,-7.45581,112.74697
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_175,SIWALAN PANJI,TM1,A3CS,0,0,-7.41968,112.73951
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_298,SIWALAN PANJI,TM4,A3CS,0,0,-7.4556,112.74543
UP3 Sidoarjo,ULP Sidoarjo Kota,JTM,SIWALANPANJI_18,SIWALAN PANJI,TM1,A3CS,0,0,-7.43441,112.7363
